id,subfolder,target,pa_nmod
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/2449,1765,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/2454,1765,['air/N'],7/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/2492,1765,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/2633,1765,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/2659,1765,['air/N'],4/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/2696,1765,['air/N'],3/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/2734,1765,['air/N'],2/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/2836,1765,['air/N'],whole/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/2853,1765,['air/N'],means/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/2881,1765,['air/N'],difference/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/2894,1765,['air/N'],sort/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/2927,1765,['air/N'],kind/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/2981,1765,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/3051,1765,['air/N'],parcel/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/3067,1765,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/3246,1765,['air/N'],sort/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/3301,1765,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/3320,1765,['air/N'],measure/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/3440,1765,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/3446,1765,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/3480,1765,['air/N'],sort/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/3493,1765,['air/N'],bulk/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/3503,1765,['air/N'],sort/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/3530,1765,['air/N'],trial/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/3558,1765,['air/N'],trial/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/3574,1765,['air/N'],that/P
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/3589,1765,['air/N'],heat/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/3639,1765,['air/N'],sort/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/3682,1765,['air/N'],measure/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/3693,1765,['air/N'],bulk/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/3704,1765,['air/N'],density/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/3834,1765,['air/N'],density/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/3881,1765,['air/N'],weight/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/3995,1765,['air/N'],weight/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/4017,1765,['air/N'],weight/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/4142,1765,['air/N'],weight/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/4260,1765,['air/N'],density/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/4332,1765,['air/N'],density/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/4345,1765,['air/N'],density/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/4357,1765,['air/N'],that/P
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/4382,1765,['air/N'],density/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/4429,1765,['air/N'],density/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/4441,1765,['air/N'],that/P
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/4465,1765,['air/N'],weight/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/4778,1765,['air/N'],weight/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/4877,1765,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/4880,1765,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/4919,1765,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/4932,1765,['air/N'],weight/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/4958,1765,['air/N'],weight/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/5044,1765,['air/N'],measure/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/5056,1765,['air/N'],measure/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/5128,1765,['air/N'],density/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/5147,1765,['air/N'],gravity/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/5215,1765,['air/N'],weight/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/5308,1765,['air/N'],weight/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/5397,1765,['air/N'],weight/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/5595,1765,['air/N'],sort/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/5721,1765,['air/N'],measure/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/5810,1765,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/5849,1765,['air/N'],measure/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/6407,1765,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/6437,1765,['air/N'],deal/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/6559,1765,['air/N'],proportion/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/6669,1765,['air/N'],experiment/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/6676,1765,['air/N'],species/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/6739,1765,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/6823,1765,['air/N'],kind/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/6953,1765,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/7426,1765,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/7464,1765,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/7695,1765,['air/N'],whole/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/7769,1765,['air/N'],bulk/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/7790,1765,['air/N'],bulk/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/7801,1765,['air/N'],bulk/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/7823,1765,['air/N'],bulk/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/7846,1765,['air/N'],bulk/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/7873,1765,['air/N'],water/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/7924,1765,['air/N'],bulk/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/8048,1765,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/8128,1765,['air/N'],deal/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/8196,1765,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/8278,1765,['air/N'],sort/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/8298,1765,['air/N'],bulk/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/8311,1765,['air/N'],bulk/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/8321,1765,['air/N'],bulk/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/8385,1765,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/8427,1765,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/8448,1765,['air/N'],bulk/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/8493,1765,['air/N'],gravity/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/8518,1765,['air/N'],gravity/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/8703,1765,['air/N'],heat/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/8777,1765,['air/N'],property/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/8791,1765,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/8847,1765,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/8961,1765,['air/N'],bulk/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/9003,1765,['air/N'],proportion/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/9056,1765,['air/N'],mixture/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/9111,1765,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/9156,1765,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/9172,1765,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/9212,1765,['air/N'],weight/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/9330,1765,['air/N'],weight/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/9384,1765,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/9391,1765,['air/N'],bulk/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/9426,1765,['air/N'],weight/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/9485,1765,['air/N'],whole/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/9574,1765,['air/N'],weight/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/9648,1765,['air/N'],weight/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/9684,1765,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/9952,1765,['air/N'],grain/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/10023,1765,['air/N'],weight/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/10059,1765,['air/N'],weight/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/10092,1765,['air/N'],grain/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/10168,1765,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/10384,1765,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/10417,1765,['air/N'],whole/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/10560,1765,['air/N'],proportion/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/10797,1765,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/11008,1765,['air/N'],weight/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/11094,1765,['air/N'],time/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/11122,1765,['air/N'],proportion/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/11436,1765,['air/N'],2/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/11477,1765,['air/N'],deal/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/11523,1765,['air/N'],moisture/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/11651,1765,['air/N'],weight/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/11705,1765,['air/N'],whole/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/11764,1765,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/11900,1765,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/12001,1765,['air/N'],deal/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/12025,1765,['air/N'],experiment/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/12074,1765,['air/N'],sort/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/12234,1765,['air/N'],deal/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/12516,1765,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/12550,1765,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/12556,1765,['air/N'],two/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/12604,1765,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/12656,1765,['air/N'],weight/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/12940,1765,['air/N'],kind/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/13019,1765,['air/N'],nature/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/13076,1765,['air/N'],experiment/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/13156,1765,['air/N'],water/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/13270,1765,['air/N'],bulk/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/13296,1765,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/13304,1765,['air/N'],bulk/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/13454,1765,['air/N'],thing/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/13478,1765,['air/N'],gravity/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/13509,1765,['air/N'],kind/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/13608,1765,['air/N'],that/P
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/13921,1765,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/14161,1765,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/14213,1765,['air/N'],grain/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/14260,1765,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/14279,1765,['air/N'],grain/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/14332,1765,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/14344,1765,['air/N'],measure/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/14390,1765,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/14420,1765,['air/N'],grain/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/14497,1765,['air/N'],measure/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/14516,1765,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/14537,1765,['air/N'],sort/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/14601,1765,['air/N'],weight/N
air/Royal_Society_Corpus_open_v6.0_text_105491_1766.txt/14820,1765,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_105936_1767.txt/1718,1765,['air/N'],deal/N
air/Royal_Society_Corpus_open_v6.0_text_105936_1767.txt/1991,1765,['air/N'],communication/N
air/Royal_Society_Corpus_open_v6.0_text_105936_1767.txt/2133,1765,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_105936_1767.txt/2313,1765,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_105936_1767.txt/2347,1765,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_105936_1767.txt/2398,1765,['air/N'],that/P
air/Royal_Society_Corpus_open_v6.0_text_105936_1767.txt/2440,1765,['air/N'],ounce/N
air/Royal_Society_Corpus_open_v6.0_text_105936_1767.txt/3072,1765,['air/N'],proportion/N
air/Royal_Society_Corpus_open_v6.0_text_105936_1767.txt/3093,1765,['air/N'],proportion/N
air/Royal_Society_Corpus_open_v6.0_text_105936_1767.txt/3228,1765,['air/N'],proportion/N
air/Royal_Society_Corpus_open_v6.0_text_105936_1767.txt/3318,1765,['air/N'],proportion/N
air/Royal_Society_Corpus_open_v6.0_text_105936_1767.txt/3675,1765,['air/N'],deal/N
air/Royal_Society_Corpus_open_v6.0_text_105936_1767.txt/3738,1765,['air/N'],proportion/N
air/Royal_Society_Corpus_open_v6.0_text_105936_1767.txt/3931,1765,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_105936_1767.txt/4100,1765,['air/N'],substance/N
air/Royal_Society_Corpus_open_v6.0_text_105936_1767.txt/4279,1765,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_105936_1767.txt/4304,1765,['air/N'],proportion/N
air/Royal_Society_Corpus_open_v6.0_text_105936_1767.txt/5105,1765,['air/N'],proportion/N
air/Royal_Society_Corpus_open_v6.0_text_105775_1768.txt/2626,1765,['air/N'],time/N
air/Royal_Society_Corpus_open_v6.0_text_105475_1766.txt/4319,1765,['air/N'],moisture/N
air/Royal_Society_Corpus_open_v6.0_text_106034_1772.txt/1543,1770,['air/N'],means/N
air/Royal_Society_Corpus_open_v6.0_text_106034_1772.txt/1628,1770,['air/N'],means/N
air/Royal_Society_Corpus_open_v6.0_text_106077_1771.txt/2211,1770,['air/N'],vapour/N
air/Royal_Society_Corpus_open_v6.0_text_106023_1774.txt/2560,1770,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_106093_1771.txt/3281,1770,['air/N'],passage/N
air/Royal_Society_Corpus_open_v6.0_text_106108_1771.txt/615,1770,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_106108_1771.txt/950,1770,['air/N'],constitution/N
air/Royal_Society_Corpus_open_v6.0_text_105888_1770.txt/2880,1770,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_105888_1770.txt/3421,1770,['air/N'],communication/N
air/Royal_Society_Corpus_open_v6.0_text_105888_1770.txt/3741,1770,['air/N'],measure/N
air/Royal_Society_Corpus_open_v6.0_text_105888_1770.txt/5186,1770,['air/N'],access/N
air/Royal_Society_Corpus_open_v6.0_text_105883_1770.txt/2716,1770,['air/N'],heat/N
air/Royal_Society_Corpus_open_v6.0_text_105883_1770.txt/3046,1770,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_106095_1771.txt/635,1770,['air/N'],fluid/N
air/Royal_Society_Corpus_open_v6.0_text_106095_1771.txt/682,1770,['air/N'],attraction/N
air/Royal_Society_Corpus_open_v6.0_text_106095_1771.txt/996,1770,['air/N'],water/N
air/Royal_Society_Corpus_open_v6.0_text_106166_1773.txt/60,1770,['air/N'],moisture/N
air/Royal_Society_Corpus_open_v6.0_text_106166_1773.txt/1316,1770,['air/N'],state/N
air/Royal_Society_Corpus_open_v6.0_text_106166_1773.txt/5370,1770,['air/N'],contact/N
air/Royal_Society_Corpus_open_v6.0_text_106166_1773.txt/8464,1770,['air/N'],state/N
air/Royal_Society_Corpus_open_v6.0_text_106166_1773.txt/13076,1770,['air/N'],state/N
air/Royal_Society_Corpus_open_v6.0_text_106166_1773.txt/14184,1770,['air/N'],state/N
air/Royal_Society_Corpus_open_v6.0_text_106166_1773.txt/14405,1770,['air/N'],state/N
air/Royal_Society_Corpus_open_v6.0_text_106166_1773.txt/14616,1770,['air/N'],heat/N
air/Royal_Society_Corpus_open_v6.0_text_106166_1773.txt/16123,1770,['air/N'],motion/N
air/Royal_Society_Corpus_open_v6.0_text_106166_1773.txt/16163,1770,['air/N'],state/N
air/Royal_Society_Corpus_open_v6.0_text_106166_1773.txt/16174,1770,['air/N'],current/N
air/Royal_Society_Corpus_open_v6.0_text_106166_1773.txt/16909,1770,['air/N'],state/N
air/Royal_Society_Corpus_open_v6.0_text_106166_1773.txt/17248,1770,['air/N'],heat/N
air/Royal_Society_Corpus_open_v6.0_text_106166_1773.txt/18271,1770,['air/N'],vapour/N
air/Royal_Society_Corpus_open_v6.0_text_106166_1773.txt/18631,1770,['air/N'],water/N
air/Royal_Society_Corpus_open_v6.0_text_106144_1773.txt/141,1770,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_105887_1770.txt/1063,1770,['air/N'],state/N
air/Royal_Society_Corpus_open_v6.0_text_105887_1770.txt/3023,1770,['air/N'],plate/N
air/Royal_Society_Corpus_open_v6.0_text_105887_1770.txt/3161,1770,['air/N'],plate/N
air/Royal_Society_Corpus_open_v6.0_text_105887_1770.txt/3183,1770,['air/N'],plate/N
air/Royal_Society_Corpus_open_v6.0_text_106027_1774.txt/1379,1770,['air/N'],moisture/N
air/Royal_Society_Corpus_open_v6.0_text_106027_1774.txt/1460,1770,['air/N'],time/N
air/Royal_Society_Corpus_open_v6.0_text_106018_1774.txt/317,1770,['air/N'],means/N
air/Royal_Society_Corpus_open_v6.0_text_106018_1774.txt/390,1770,['air/N'],kind/N
air/Royal_Society_Corpus_open_v6.0_text_106018_1774.txt/405,1770,['air/N'],power/N
air/Royal_Society_Corpus_open_v6.0_text_106018_1774.txt/537,1770,['air/N'],means/N
air/Royal_Society_Corpus_open_v6.0_text_106018_1774.txt/602,1770,['air/N'],contact/N
air/Royal_Society_Corpus_open_v6.0_text_106018_1774.txt/697,1770,['air/N'],heat/N
air/Royal_Society_Corpus_open_v6.0_text_106018_1774.txt/1025,1770,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_106018_1774.txt/1094,1770,['air/N'],portion/N
air/Royal_Society_Corpus_open_v6.0_text_106018_1774.txt/1365,1770,['air/N'],bubble/N
air/Royal_Society_Corpus_open_v6.0_text_106018_1774.txt/1422,1770,['air/N'],bubble/N
air/Royal_Society_Corpus_open_v6.0_text_106018_1774.txt/1838,1770,['air/N'],power/N
air/Royal_Society_Corpus_open_v6.0_text_106018_1774.txt/2873,1770,['air/N'],discharge/N
air/Royal_Society_Corpus_open_v6.0_text_106018_1774.txt/3040,1770,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_106018_1774.txt/3069,1770,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_106018_1774.txt/3096,1770,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_106018_1774.txt/3798,1770,['air/N'],means/N
air/Royal_Society_Corpus_open_v6.0_text_106018_1774.txt/4040,1770,['air/N'],kind/N
air/Royal_Society_Corpus_open_v6.0_text_106018_1774.txt/4431,1770,['air/N'],kind/N
air/Royal_Society_Corpus_open_v6.0_text_106018_1774.txt/4485,1770,['air/N'],kind/N
air/Royal_Society_Corpus_open_v6.0_text_105905_1770.txt/3076,1770,['air/N'],contact/N
