id,subfolder,target,chi_amod
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/2734,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/2756,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/2775,1785,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/2853,1785,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/2898,1785,['air/N'],phlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/2935,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/2956,1785,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/2966,1785,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/2978,1785,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/3079,1785,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/3222,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/3255,1785,['air/N'],atmospherical/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/3270,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/3300,1785,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/3313,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/3342,1785,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/3401,1785,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/3423,1785,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/3469,1785,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/3517,1785,['air/N'],respirable/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/3530,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/3535,1785,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/3560,1785,['air/N'],vitriolic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/3628,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/3655,1785,['air/N'],atmospherical/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/3671,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/3682,1785,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/3688,1785,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/3735,1785,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/3796,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/3900,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/3935,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/3951,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/3993,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/4001,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/4057,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/4078,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/4099,1785,['air/N'],own/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/4112,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/4156,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/4185,1785,['air/N'],other/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/4185,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/4212,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/4342,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/4389,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/4395,1785,['air/N'],other/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/4441,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/4469,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/4540,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/4605,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/4616,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/4622,1785,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/4637,1785,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/4649,1785,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/4675,1785,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/4682,1785,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/4714,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/4732,1785,['air/N'],phlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/4744,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/4762,1785,['air/N'],marine/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/4806,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/4870,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/4884,1785,['air/N'],vitriolic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/4957,1785,['air/N'],vitriolic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/4971,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/5026,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/5101,1785,['air/N'],residuary/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/5130,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/5145,1785,['air/N'],residuary/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/5191,1785,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/5311,1785,['air/N'],phlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/5434,1785,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/5459,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/5576,1785,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/5589,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/5595,1785,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/5721,1785,['air/N'],vitriolic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/5750,1785,['air/N'],residuary/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/5892,1785,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/5892,1785,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/5907,1785,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/5965,1785,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/5973,1785,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/5982,1785,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/6012,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/6020,1785,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/6056,1785,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/6116,1785,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/6125,1785,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/6139,1785,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/6150,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/6315,1785,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/6346,1785,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/6447,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/6476,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/6476,1785,['air/N'],pure/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/6510,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/6591,1785,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/6605,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/6706,1785,['air/N'],pure/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/6794,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/6839,1785,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/6857,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/6949,1785,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/6963,1785,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/6972,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/6985,1785,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/7019,1785,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/7041,1785,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/7090,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/7138,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/7216,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/7258,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/7337,1785,['air/N'],remain/V
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/7360,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/7375,1785,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/7383,1785,['air/N'],other/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/7383,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/7398,1785,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/7409,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/7453,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/7453,1785,['air/N'],same/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/7482,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/7542,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/7582,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/7679,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/7679,1785,['air/N'],pure/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/7741,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/7845,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/7862,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/7862,1785,['air/N'],more/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/8210,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/8259,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/8284,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/8315,1785,['air/N'],remain/V
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/8374,1785,['air/N'],residuary/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/8380,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/9472,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/9775,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/9803,1785,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/9806,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/9840,1785,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/9853,1785,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/9868,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/9877,1785,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/10016,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/10023,1785,['air/N'],vitriolic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/10052,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/10309,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/10363,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/10511,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/10738,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/10882,1785,['air/N'],hot/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/10882,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/11002,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/11020,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/11033,1785,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/11039,1785,['air/N'],marine/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/11049,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/11052,1785,['air/N'],vitriolic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/11186,1785,['air/N'],condense/V
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/11210,1785,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/11223,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/11226,1785,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/11238,1785,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/11275,1785,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/11466,1785,['air/N'],atmospherical/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/11607,1785,['air/N'],phosphoric/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/11940,1785,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/11956,1785,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/11956,1785,['air/N'],much/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/12010,1785,['air/N'],common/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/12047,1785,['air/N'],phosphoric/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/12056,1785,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/12095,1785,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/12177,1785,['air/N'],nitrous/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/12190,1785,['air/N'],hepatic/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/12242,1785,['air/N'],residuary/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/12260,1785,['air/N'],phosphoric/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/12497,1785,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/12506,1785,['air/N'],phosphoric/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/12532,1785,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/12562,1785,['air/N'],phosphoric/A
air/Royal_Society_Corpus_open_v6.0_text_106617_1786.txt/12730,1785,['air/N'],phosphoric/A
air/Royal_Society_Corpus_open_v6.0_text_106634_1786.txt/3623,1785,['air/N'],combine/V
air/Royal_Society_Corpus_open_v6.0_text_106634_1786.txt/3665,1785,['air/N'],combine/V
air/Royal_Society_Corpus_open_v6.0_text_106634_1786.txt/5666,1785,['air/N'],combine/V
air/Royal_Society_Corpus_open_v6.0_text_106650_1788.txt/418,1785,['air/N'],open/A
air/Royal_Society_Corpus_open_v6.0_text_106650_1788.txt/2465,1785,['air/N'],open/A
air/Royal_Society_Corpus_open_v6.0_text_106705_1787.txt/1737,1785,['air/N'],pure/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/79,1785,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/179,1785,['air/N'],phlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/226,1785,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/245,1785,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/259,1785,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/315,1785,['air/N'],phlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/334,1785,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/341,1785,['air/N'],phlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/388,1785,['air/N'],phlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/409,1785,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/434,1785,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/552,1785,['air/N'],phlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/571,1785,['air/N'],phlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/602,1785,['air/N'],atmospherical/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/622,1785,['air/N'],phlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/643,1785,['air/N'],phlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/793,1785,['air/N'],phlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/827,1785,['air/N'],little/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/903,1785,['air/N'],atmospherical/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/924,1785,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/1304,1785,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/1345,1785,['air/N'],atmospherical/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/1354,1785,['air/N'],phlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/1361,1785,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/1421,1785,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/1431,1785,['air/N'],phlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/1461,1785,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/1490,1785,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/1527,1785,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/1527,1785,['air/N'],purest/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/1546,1785,['air/N'],purest/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/1546,1785,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/1589,1785,['air/N'],phlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/1632,1785,['air/N'],phlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/1662,1785,['air/N'],such/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/1848,1785,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/1911,1785,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/1929,1785,['air/N'],dephlogisticated/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/1948,1785,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/1989,1785,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/2021,1785,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/2039,1785,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/2091,1785,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/2108,1785,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/2127,1785,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/2132,1785,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/2161,1785,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/2173,1785,['air/N'],pure/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/2198,1785,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/2206,1785,['air/N'],pure/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/2219,1785,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/2228,1785,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/2254,1785,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/2309,1785,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/2347,1785,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/2379,1785,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/2418,1785,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/2428,1785,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/2504,1785,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/2534,1785,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/2556,1785,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/2595,1785,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/2643,1785,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/2673,1785,['air/N'],pure/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/2681,1785,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/2697,1785,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/2726,1785,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/2766,1785,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/2772,1785,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/2870,1785,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/2908,1785,['air/N'],little/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/2934,1785,['air/N'],fixed/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/3037,1785,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/3065,1785,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/3087,1785,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/3119,1785,['air/N'],pure/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/3150,1785,['air/N'],pure/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/3169,1785,['air/N'],vitriolic/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/3188,1785,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/3203,1785,['air/N'],vitriolic/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/3217,1785,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/3252,1785,['air/N'],vitriolic/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/3262,1785,['air/N'],vitriolic/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/3274,1785,['air/N'],inflammable/A
air/Royal_Society_Corpus_open_v6.0_text_106677_1789.txt/3318,1785,['air/N'],pure/A
