id,subfolder,target,pa_obl
air/Royal_Society_Corpus_open_v6.0_text_106716_1787.txt/7993,1785,['air/N'],prove/V
air/Royal_Society_Corpus_open_v6.0_text_106716_1787.txt/8784,1785,['air/N'],free/V
air/Royal_Society_Corpus_open_v6.0_text_106716_1787.txt/8835,1785,['air/N'],prove/V
air/Royal_Society_Corpus_open_v6.0_text_106716_1787.txt/8877,1785,['air/N'],prove/V
air/Royal_Society_Corpus_open_v6.0_text_106716_1787.txt/8982,1785,['air/N'],prove/V
air/Royal_Society_Corpus_open_v6.0_text_106716_1787.txt/9040,1785,['air/N'],prove/V
air/Royal_Society_Corpus_open_v6.0_text_106716_1787.txt/9214,1785,['air/N'],prove/V
air/Royal_Society_Corpus_open_v6.0_text_106716_1787.txt/9364,1785,['air/N'],prove/V
air/Royal_Society_Corpus_open_v6.0_text_106716_1787.txt/9506,1785,['air/N'],prove/V
air/Royal_Society_Corpus_open_v6.0_text_106716_1787.txt/9568,1785,['air/N'],prove/V
air/Royal_Society_Corpus_open_v6.0_text_106716_1787.txt/10489,1785,['air/N'],prove/V
air/Royal_Society_Corpus_open_v6.0_text_106716_1787.txt/10650,1785,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106716_1787.txt/11627,1785,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106716_1787.txt/12323,1785,['air/N'],grow/V
air/Royal_Society_Corpus_open_v6.0_text_106716_1787.txt/13089,1785,['air/N'],saturate/V
air/Royal_Society_Corpus_open_v6.0_text_106716_1787.txt/13252,1785,['air/N'],prove/V
air/Royal_Society_Corpus_open_v6.0_text_106716_1787.txt/13565,1785,['air/N'],prove/V
air/Royal_Society_Corpus_open_v6.0_text_106754_1785.txt/1691,1785,['air/N'],burn/V
air/Royal_Society_Corpus_open_v6.0_text_106754_1785.txt/1728,1785,['air/N'],mix/V
air/Royal_Society_Corpus_open_v6.0_text_106754_1785.txt/1749,1785,['air/N'],mix/V
air/Royal_Society_Corpus_open_v6.0_text_106754_1785.txt/1756,1785,['air/N'],mix/V
air/Royal_Society_Corpus_open_v6.0_text_106754_1785.txt/3940,1785,['air/N'],do/V
air/Royal_Society_Corpus_open_v6.0_text_106754_1785.txt/5465,1785,['air/N'],purge/V
air/Royal_Society_Corpus_open_v6.0_text_106754_1785.txt/6167,1785,['air/N'],pass/V
air/Royal_Society_Corpus_open_v6.0_text_106694_1789.txt/2467,1785,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106728_1787.txt/547,1785,['air/N'],carry/V
air/Royal_Society_Corpus_open_v6.0_text_106728_1787.txt/1225,1785,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106766_1785.txt/52,1785,['air/N'],produce/V
air/Royal_Society_Corpus_open_v6.0_text_106766_1785.txt/187,1785,['air/N'],convert/V
air/Royal_Society_Corpus_open_v6.0_text_106766_1785.txt/408,1785,['air/N'],supply/V
air/Royal_Society_Corpus_open_v6.0_text_106766_1785.txt/637,1785,['air/N'],fill/V
air/Royal_Society_Corpus_open_v6.0_text_106766_1785.txt/989,1785,['air/N'],pass/V
air/Royal_Society_Corpus_open_v6.0_text_106766_1785.txt/1115,1785,['air/N'],repeat/V
air/Royal_Society_Corpus_open_v6.0_text_106766_1785.txt/2644,1785,['air/N'],convert/V
air/Royal_Society_Corpus_open_v6.0_text_106766_1785.txt/2920,1785,['air/N'],combine/V
air/Royal_Society_Corpus_open_v6.0_text_106766_1785.txt/2967,1785,['air/N'],pass/V
air/Royal_Society_Corpus_open_v6.0_text_106766_1785.txt/3098,1785,['air/N'],unite/V
air/Royal_Society_Corpus_open_v6.0_text_106766_1785.txt/3623,1785,['air/N'],convert/V
air/Royal_Society_Corpus_open_v6.0_text_106766_1785.txt/4118,1785,['air/N'],pass/V
air/Royal_Society_Corpus_open_v6.0_text_106766_1785.txt/4362,1785,['air/N'],mix/V
air/Royal_Society_Corpus_open_v6.0_text_106766_1785.txt/4449,1785,['air/N'],unite/V
air/Royal_Society_Corpus_open_v6.0_text_106643_1788.txt/770,1785,['air/N'],exist/V
air/Royal_Society_Corpus_open_v6.0_text_106699_1789.txt/743,1785,['air/N'],convert/V
air/Royal_Society_Corpus_open_v6.0_text_106699_1789.txt/973,1785,['air/N'],change/V
air/Royal_Society_Corpus_open_v6.0_text_106699_1789.txt/1137,1785,['air/N'],change/V
air/Royal_Society_Corpus_open_v6.0_text_106699_1789.txt/1162,1785,['air/N'],convert/V
air/Royal_Society_Corpus_open_v6.0_text_106699_1789.txt/1409,1785,['air/N'],try/V
air/Royal_Society_Corpus_open_v6.0_text_106699_1789.txt/2741,1785,['air/N'],mix/V
air/Royal_Society_Corpus_open_v6.0_text_106699_1789.txt/3811,1785,['air/N'],mix/V
air/Royal_Society_Corpus_open_v6.0_text_106699_1789.txt/4011,1785,['air/N'],change/V
air/Royal_Society_Corpus_open_v6.0_text_106699_1789.txt/4249,1785,['air/N'],combine/V
air/Royal_Society_Corpus_open_v6.0_text_106699_1789.txt/4516,1785,['air/N'],unite/V
air/Royal_Society_Corpus_open_v6.0_text_106698_1789.txt/548,1785,['air/N'],impregnate/V
air/Royal_Society_Corpus_open_v6.0_text_106698_1789.txt/1231,1785,['air/N'],impregnate/V
air/Royal_Society_Corpus_open_v6.0_text_106698_1789.txt/1316,1785,['air/N'],melt/V
air/Royal_Society_Corpus_open_v6.0_text_106698_1789.txt/1994,1785,['air/N'],impregnate/V
air/Royal_Society_Corpus_open_v6.0_text_106698_1789.txt/2340,1785,['air/N'],convert/V
air/Royal_Society_Corpus_open_v6.0_text_106698_1789.txt/2387,1785,['air/N'],impregnate/V
air/Royal_Society_Corpus_open_v6.0_text_106698_1789.txt/2670,1785,['air/N'],melt/V
air/Royal_Society_Corpus_open_v6.0_text_106698_1789.txt/2774,1785,['air/N'],imbibe/V
air/Royal_Society_Corpus_open_v6.0_text_106698_1789.txt/3695,1785,['air/N'],heat/V
air/Royal_Society_Corpus_open_v6.0_text_106698_1789.txt/3872,1785,['air/N'],remain/V
air/Royal_Society_Corpus_open_v6.0_text_106698_1789.txt/3898,1785,['air/N'],reduce/V
air/Royal_Society_Corpus_open_v6.0_text_106698_1789.txt/3959,1785,['air/N'],heat/V
air/Royal_Society_Corpus_open_v6.0_text_106758_1785.txt/63,1785,['air/N'],become/V
air/Royal_Society_Corpus_open_v6.0_text_106758_1785.txt/314,1785,['air/N'],consist/V
air/Royal_Society_Corpus_open_v6.0_text_106758_1785.txt/435,1785,['air/N'],consist/V
air/Royal_Society_Corpus_open_v6.0_text_106758_1785.txt/1216,1785,['air/N'],become/V
air/Royal_Society_Corpus_open_v6.0_text_106758_1785.txt/1446,1785,['air/N'],saturate/V
air/Royal_Society_Corpus_open_v6.0_text_106758_1785.txt/1519,1785,['air/N'],saturate/V
air/Royal_Society_Corpus_open_v6.0_text_106758_1785.txt/2045,1785,['air/N'],saturate/V
air/Royal_Society_Corpus_open_v6.0_text_106758_1785.txt/2121,1785,['air/N'],saturate/V
air/Royal_Society_Corpus_open_v6.0_text_106758_1785.txt/2868,1785,['air/N'],reduce/V
air/Royal_Society_Corpus_open_v6.0_text_106758_1785.txt/3239,1785,['air/N'],melt/V
air/Royal_Society_Corpus_open_v6.0_text_106758_1785.txt/3410,1785,['air/N'],produce/V
air/Royal_Society_Corpus_open_v6.0_text_106758_1785.txt/3640,1785,['air/N'],produce/V
air/Royal_Society_Corpus_open_v6.0_text_106758_1785.txt/5272,1785,['air/N'],mix/V
air/Royal_Society_Corpus_open_v6.0_text_106758_1785.txt/5326,1785,['air/N'],mix/V
air/Royal_Society_Corpus_open_v6.0_text_106758_1785.txt/5467,1785,['air/N'],combine/V
air/Royal_Society_Corpus_open_v6.0_text_106758_1785.txt/5689,1785,['air/N'],combine/V
air/Royal_Society_Corpus_open_v6.0_text_106758_1785.txt/5849,1785,['air/N'],consist/V
air/Royal_Society_Corpus_open_v6.0_text_106758_1785.txt/6319,1785,['air/N'],change/V
air/Royal_Society_Corpus_open_v6.0_text_106758_1785.txt/7004,1785,['air/N'],fill/V
air/Royal_Society_Corpus_open_v6.0_text_106758_1785.txt/7712,1785,['air/N'],melt/V
air/Royal_Society_Corpus_open_v6.0_text_106758_1785.txt/7813,1785,['air/N'],melt/V
air/Royal_Society_Corpus_open_v6.0_text_106758_1785.txt/7903,1785,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106758_1785.txt/8033,1785,['air/N'],melt/V
air/Royal_Society_Corpus_open_v6.0_text_106758_1785.txt/9577,1785,['air/N'],saturate/V
air/Royal_Society_Corpus_open_v6.0_text_106758_1785.txt/9584,1785,['air/N'],heat/V
air/Royal_Society_Corpus_open_v6.0_text_106758_1785.txt/9713,1785,['air/N'],remain/V
air/Royal_Society_Corpus_open_v6.0_text_106758_1785.txt/9788,1785,['air/N'],melt/V
air/Royal_Society_Corpus_open_v6.0_text_106758_1785.txt/9792,1785,['air/N'],melt/V
air/Royal_Society_Corpus_open_v6.0_text_106758_1785.txt/10382,1785,['air/N'],melt/V
air/Royal_Society_Corpus_open_v6.0_text_106758_1785.txt/10826,1785,['air/N'],saturate/V
air/Royal_Society_Corpus_open_v6.0_text_106758_1785.txt/10831,1785,['air/N'],heat/V
air/Royal_Society_Corpus_open_v6.0_text_106758_1785.txt/11007,1785,['air/N'],melt/V
air/Royal_Society_Corpus_open_v6.0_text_106758_1785.txt/11070,1785,['air/N'],heat/V
air/Royal_Society_Corpus_open_v6.0_text_106758_1785.txt/11086,1785,['air/N'],unite/V
air/Royal_Society_Corpus_open_v6.0_text_106758_1785.txt/11222,1785,['air/N'],make/V
air/Royal_Society_Corpus_open_v6.0_text_106758_1785.txt/11231,1785,['air/N'],unite/V
air/Royal_Society_Corpus_open_v6.0_text_106758_1785.txt/11495,1785,['air/N'],contain/V
air/Royal_Society_Corpus_open_v6.0_text_106626_1786.txt/528,1785,['air/N'],free/V
air/Royal_Society_Corpus_open_v6.0_text_106626_1786.txt/1016,1785,['air/N'],cool/V
air/Royal_Society_Corpus_open_v6.0_text_106626_1786.txt/1100,1785,['air/N'],fill/V
air/Royal_Society_Corpus_open_v6.0_text_106626_1786.txt/1349,1785,['air/N'],surround/V
air/Royal_Society_Corpus_open_v6.0_text_106626_1786.txt/1429,1785,['air/N'],rise/V
air/Royal_Society_Corpus_open_v6.0_text_106626_1786.txt/2572,1785,['air/N'],fill/V
air/Royal_Society_Corpus_open_v6.0_text_106626_1786.txt/2915,1785,['air/N'],fill/V
air/Royal_Society_Corpus_open_v6.0_text_106626_1786.txt/3637,1785,['air/N'],cool/V
air/Royal_Society_Corpus_open_v6.0_text_106626_1786.txt/3781,1785,['air/N'],suspend/V
air/Royal_Society_Corpus_open_v6.0_text_106626_1786.txt/4146,1785,['air/N'],surround/V
air/Royal_Society_Corpus_open_v6.0_text_106626_1786.txt/4262,1785,['air/N'],fill/V
air/Royal_Society_Corpus_open_v6.0_text_106626_1786.txt/6710,1785,['air/N'],pass/V
air/Royal_Society_Corpus_open_v6.0_text_106626_1786.txt/7330,1785,['air/N'],fill/V
air/Royal_Society_Corpus_open_v6.0_text_106626_1786.txt/7920,1785,['air/N'],surround/V
air/Royal_Society_Corpus_open_v6.0_text_106626_1786.txt/8118,1785,['air/N'],take/V
air/Royal_Society_Corpus_open_v6.0_text_106626_1786.txt/8179,1785,['air/N'],make/V
air/Royal_Society_Corpus_open_v6.0_text_106626_1786.txt/8427,1785,['air/N'],pass/V
air/Royal_Society_Corpus_open_v6.0_text_106626_1786.txt/8431,1785,['air/N'],pass/V
air/Royal_Society_Corpus_open_v6.0_text_106626_1786.txt/8553,1785,['air/N'],pass/V
air/Royal_Society_Corpus_open_v6.0_text_106868_1791.txt/417,1790,['air/N'],come/V
air/Royal_Society_Corpus_open_v6.0_text_106868_1791.txt/1205,1790,['air/N'],come/V
air/Royal_Society_Corpus_open_v6.0_text_106868_1791.txt/1446,1790,['air/N'],come/V
air/Royal_Society_Corpus_open_v6.0_text_106868_1791.txt/2453,1790,['air/N'],go/V
air/Royal_Society_Corpus_open_v6.0_text_106868_1791.txt/2917,1790,['air/N'],give/V
air/Royal_Society_Corpus_open_v6.0_text_106868_1791.txt/3252,1790,['air/N'],contain/V
air/Royal_Society_Corpus_open_v6.0_text_106785_1792.txt/2140,1790,['air/N'],stand/V
air/Royal_Society_Corpus_open_v6.0_text_106785_1792.txt/2496,1790,['air/N'],cool/V
air/Royal_Society_Corpus_open_v6.0_text_106785_1792.txt/5459,1790,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106785_1792.txt/5722,1790,['air/N'],pass/V
air/Royal_Society_Corpus_open_v6.0_text_106785_1792.txt/6165,1790,['air/N'],ascend/V
air/Royal_Society_Corpus_open_v6.0_text_106785_1792.txt/7214,1790,['air/N'],get/V
air/Royal_Society_Corpus_open_v6.0_text_106785_1792.txt/7758,1790,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106785_1792.txt/8143,1790,['air/N'],rise/V
air/Royal_Society_Corpus_open_v6.0_text_106788_1792.txt/2916,1790,['air/N'],unite/V
air/Royal_Society_Corpus_open_v6.0_text_106843_1790.txt/2198,1790,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106843_1790.txt/3010,1790,['air/N'],bring/V
air/Royal_Society_Corpus_open_v6.0_text_106843_1790.txt/3065,1790,['air/N'],bring/V
air/Royal_Society_Corpus_open_v6.0_text_106876_1791.txt/6075,1790,['air/N'],exclude/V
air/Royal_Society_Corpus_open_v6.0_text_106876_1791.txt/13289,1790,['air/N'],depend/V
air/Royal_Society_Corpus_open_v6.0_text_106876_1791.txt/15762,1790,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106876_1791.txt/16118,1790,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106876_1791.txt/16228,1790,['air/N'],combine/V
air/Royal_Society_Corpus_open_v6.0_text_106877_1791.txt/599,1790,['air/N'],weigh/V
air/Royal_Society_Corpus_open_v6.0_text_106877_1791.txt/1294,1790,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106877_1791.txt/2232,1790,['air/N'],let/V
air/Royal_Society_Corpus_open_v6.0_text_106877_1791.txt/2683,1790,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106877_1791.txt/2710,1790,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106877_1791.txt/3561,1790,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106877_1791.txt/5897,1790,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106877_1791.txt/5969,1790,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106776_1792.txt/2036,1790,['air/N'],fill/V
air/Royal_Society_Corpus_open_v6.0_text_106776_1792.txt/6338,1790,['air/N'],fill/V
air/Royal_Society_Corpus_open_v6.0_text_106904_1794.txt/379,1790,['air/N'],give/V
air/Royal_Society_Corpus_open_v6.0_text_106866_1791.txt/124,1790,['air/N'],arise/V
air/Royal_Society_Corpus_open_v6.0_text_106866_1791.txt/334,1790,['air/N'],have/V
air/Royal_Society_Corpus_open_v6.0_text_106866_1791.txt/477,1790,['air/N'],act/V
air/Royal_Society_Corpus_open_v6.0_text_106866_1791.txt/630,1790,['air/N'],obtain/V
air/Royal_Society_Corpus_open_v6.0_text_106833_1790.txt/345,1790,['air/N'],unite/V
air/Royal_Society_Corpus_open_v6.0_text_106775_1792.txt/3385,1790,['air/N'],pass/V
air/Royal_Society_Corpus_open_v6.0_text_106775_1792.txt/3409,1790,['air/N'],pass/V
air/Royal_Society_Corpus_open_v6.0_text_106865_1791.txt/1272,1790,['air/N'],throw/V
air/Royal_Society_Corpus_open_v6.0_text_106865_1791.txt/1760,1790,['air/N'],fire/V
air/Royal_Society_Corpus_open_v6.0_text_106865_1791.txt/2765,1790,['air/N'],hold/V
air/Royal_Society_Corpus_open_v6.0_text_106790_1792.txt/3135,1790,['air/N'],combine/V
air/Royal_Society_Corpus_open_v6.0_text_106790_1792.txt/3752,1790,['air/N'],explode/V
air/Royal_Society_Corpus_open_v6.0_text_106790_1792.txt/4208,1790,['air/N'],unite/V
air/Royal_Society_Corpus_open_v6.0_text_106790_1792.txt/4320,1790,['air/N'],burn/V
air/Royal_Society_Corpus_open_v6.0_text_106796_1792.txt/1175,1790,['air/N'],mix/V
air/Royal_Society_Corpus_open_v6.0_text_106796_1792.txt/1584,1790,['air/N'],fill/V
air/Royal_Society_Corpus_open_v6.0_text_106796_1792.txt/1591,1790,['air/N'],fill/V
air/Royal_Society_Corpus_open_v6.0_text_106796_1792.txt/1731,1790,['air/N'],observe/V
air/Royal_Society_Corpus_open_v6.0_text_106796_1792.txt/2452,1790,['air/N'],fill/V
air/Royal_Society_Corpus_open_v6.0_text_106796_1792.txt/5549,1790,['air/N'],take/V
air/Royal_Society_Corpus_open_v6.0_text_106796_1792.txt/6506,1790,['air/N'],mix/V
air/Royal_Society_Corpus_open_v6.0_text_106796_1792.txt/6650,1790,['air/N'],fill/V
air/Royal_Society_Corpus_open_v6.0_text_106796_1792.txt/7127,1790,['air/N'],do/V
air/Royal_Society_Corpus_open_v6.0_text_106796_1792.txt/7537,1790,['air/N'],fill/V
air/Royal_Society_Corpus_open_v6.0_text_106796_1792.txt/7693,1790,['air/N'],fill/V
air/Royal_Society_Corpus_open_v6.0_text_106779_1792.txt/133,1790,['air/N'],ow/V
air/Royal_Society_Corpus_open_v6.0_text_106779_1792.txt/450,1790,['air/N'],arise/V
air/Royal_Society_Corpus_open_v6.0_text_106779_1792.txt/1389,1790,['air/N'],free/V
air/Royal_Society_Corpus_open_v6.0_text_106854_1791.txt/3563,1790,['air/N'],come/V
air/Royal_Society_Corpus_open_v6.0_text_106854_1791.txt/4484,1790,['air/N'],fill/V
air/Royal_Society_Corpus_open_v6.0_text_106854_1791.txt/5680,1790,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106854_1791.txt/5835,1790,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106854_1791.txt/6039,1790,['air/N'],suspend/V
air/Royal_Society_Corpus_open_v6.0_text_106854_1791.txt/6230,1790,['air/N'],exist/V
air/Royal_Society_Corpus_open_v6.0_text_106854_1791.txt/7056,1790,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106854_1791.txt/9772,1790,['air/N'],make/V
air/Royal_Society_Corpus_open_v6.0_text_106854_1791.txt/11140,1790,['air/N'],make/V
air/Royal_Society_Corpus_open_v6.0_text_106854_1791.txt/11913,1790,['air/N'],obtain/V
air/Royal_Society_Corpus_open_v6.0_text_106854_1791.txt/13209,1790,['air/N'],imbibe/V
air/Royal_Society_Corpus_open_v6.0_text_106854_1791.txt/14454,1790,['air/N'],exist/V
air/Royal_Society_Corpus_open_v6.0_text_106794_1792.txt/562,1790,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106787_1792.txt/3608,1790,['air/N'],convert/V
air/Royal_Society_Corpus_open_v6.0_text_106830_1790.txt/267,1790,['air/N'],try/V
air/Royal_Society_Corpus_open_v6.0_text_106830_1790.txt/582,1790,['air/N'],obtain/V
air/Royal_Society_Corpus_open_v6.0_text_106830_1790.txt/766,1790,['air/N'],combine/V
air/Royal_Society_Corpus_open_v6.0_text_106830_1790.txt/1005,1790,['air/N'],unite/V
air/Royal_Society_Corpus_open_v6.0_text_106830_1790.txt/1032,1790,['air/N'],fill/V
air/Royal_Society_Corpus_open_v6.0_text_106830_1790.txt/1081,1790,['air/N'],differ/V
air/Royal_Society_Corpus_open_v6.0_text_106830_1790.txt/1229,1790,['air/N'],stand/V
air/Royal_Society_Corpus_open_v6.0_text_106830_1790.txt/1309,1790,['air/N'],consist/V
air/Royal_Society_Corpus_open_v6.0_text_106830_1790.txt/1411,1790,['air/N'],pass/V
air/Royal_Society_Corpus_open_v6.0_text_106830_1790.txt/1606,1790,['air/N'],pass/V
air/Royal_Society_Corpus_open_v6.0_text_106830_1790.txt/1648,1790,['air/N'],stand/V
air/Royal_Society_Corpus_open_v6.0_text_106830_1790.txt/1738,1790,['air/N'],pass/V
air/Royal_Society_Corpus_open_v6.0_text_106830_1790.txt/1985,1790,['air/N'],add/V
air/Royal_Society_Corpus_open_v6.0_text_106830_1790.txt/2080,1790,['air/N'],bring/V
air/Royal_Society_Corpus_open_v6.0_text_106830_1790.txt/2493,1790,['air/N'],burn/V
air/Royal_Society_Corpus_open_v6.0_text_106830_1790.txt/2505,1790,['air/N'],burn/V
air/Royal_Society_Corpus_open_v6.0_text_106830_1790.txt/3060,1790,['air/N'],derive/V
air/Royal_Society_Corpus_open_v6.0_text_106830_1790.txt/3134,1790,['air/N'],mix/V
air/Royal_Society_Corpus_open_v6.0_text_106830_1790.txt/3395,1790,['air/N'],produce/V
air/Royal_Society_Corpus_open_v6.0_text_106830_1790.txt/3457,1790,['air/N'],make/V
air/Royal_Society_Corpus_open_v6.0_text_106830_1790.txt/3722,1790,['air/N'],expand/V
air/Royal_Society_Corpus_open_v6.0_text_106830_1790.txt/4168,1790,['air/N'],combine/V
air/Royal_Society_Corpus_open_v6.0_text_106830_1790.txt/4517,1790,['air/N'],pass/V
air/Royal_Society_Corpus_open_v6.0_text_106830_1790.txt/4612,1790,['air/N'],produce/V
air/Royal_Society_Corpus_open_v6.0_text_106830_1790.txt/4715,1790,['air/N'],contain/V
air/Royal_Society_Corpus_open_v6.0_text_106830_1790.txt/4932,1790,['air/N'],suspend/V
air/Royal_Society_Corpus_open_v6.0_text_106830_1790.txt/4957,1790,['air/N'],unite/V
air/Royal_Society_Corpus_open_v6.0_text_106830_1790.txt/5151,1790,['air/N'],combine/V
air/Royal_Society_Corpus_open_v6.0_text_106830_1790.txt/5338,1790,['air/N'],combine/V
air/Royal_Society_Corpus_open_v6.0_text_106830_1790.txt/5529,1790,['air/N'],throw/V
air/Royal_Society_Corpus_open_v6.0_text_106830_1790.txt/5585,1790,['air/N'],mix/V
air/Royal_Society_Corpus_open_v6.0_text_106830_1790.txt/5854,1790,['air/N'],expand/V
air/Royal_Society_Corpus_open_v6.0_text_106830_1790.txt/5933,1790,['air/N'],form/V
air/Royal_Society_Corpus_open_v6.0_text_106830_1790.txt/6123,1790,['air/N'],turn/V
air/Royal_Society_Corpus_open_v6.0_text_106830_1790.txt/6597,1790,['air/N'],melt/V
air/Royal_Society_Corpus_open_v6.0_text_106830_1790.txt/7366,1790,['air/N'],mix/V
air/Royal_Society_Corpus_open_v6.0_text_106830_1790.txt/7668,1790,['air/N'],grow/V
air/Royal_Society_Corpus_open_v6.0_text_106878_1791.txt/2450,1790,['air/N'],observe/V
air/Royal_Society_Corpus_open_v6.0_text_106878_1791.txt/2534,1790,['air/N'],do/V
air/Royal_Society_Corpus_open_v6.0_text_106878_1791.txt/3739,1790,['air/N'],be/V
air/Royal_Society_Corpus_open_v6.0_text_106878_1791.txt/4510,1790,['air/N'],have/V
air/Royal_Society_Corpus_open_v6.0_text_106878_1791.txt/5090,1790,['air/N'],have/V
air/Royal_Society_Corpus_open_v6.0_text_106878_1791.txt/6027,1790,['air/N'],place/V
air/Royal_Society_Corpus_open_v6.0_text_106878_1791.txt/6721,1790,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106847_1790.txt/459,1790,['air/N'],diffuse/V
air/Royal_Society_Corpus_open_v6.0_text_106847_1790.txt/1123,1790,['air/N'],compare/V
air/Royal_Society_Corpus_open_v6.0_text_106847_1790.txt/1986,1790,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106847_1790.txt/2040,1790,['air/N'],mix/V
air/Royal_Society_Corpus_open_v6.0_text_106847_1790.txt/2116,1790,['air/N'],mix/V
air/Royal_Society_Corpus_open_v6.0_text_106847_1790.txt/2950,1790,['air/N'],consist/V
air/Royal_Society_Corpus_open_v6.0_text_106847_1790.txt/3034,1790,['air/N'],come/V
air/Royal_Society_Corpus_open_v6.0_text_106847_1790.txt/3505,1790,['air/N'],change/V
air/Royal_Society_Corpus_open_v6.0_text_106847_1790.txt/3614,1790,['air/N'],combine/V
air/Royal_Society_Corpus_open_v6.0_text_106847_1790.txt/4877,1790,['air/N'],burn/V
air/Royal_Society_Corpus_open_v6.0_text_106847_1790.txt/5211,1790,['air/N'],make/V
air/Royal_Society_Corpus_open_v6.0_text_106847_1790.txt/5857,1790,['air/N'],consist/V
air/Royal_Society_Corpus_open_v6.0_text_106847_1790.txt/5972,1790,['air/N'],smell/V
air/Royal_Society_Corpus_open_v6.0_text_106847_1790.txt/6619,1790,['air/N'],free/V
air/Royal_Society_Corpus_open_v6.0_text_106847_1790.txt/6676,1790,['air/N'],contain/V
air/Royal_Society_Corpus_open_v6.0_text_106847_1790.txt/6862,1790,['air/N'],free/V
air/Royal_Society_Corpus_open_v6.0_text_106847_1790.txt/7192,1790,['air/N'],consist/V
air/Royal_Society_Corpus_open_v6.0_text_106847_1790.txt/7205,1790,['air/N'],saturate/V
air/Royal_Society_Corpus_open_v6.0_text_106847_1790.txt/7223,1790,['air/N'],depend/V
air/Royal_Society_Corpus_open_v6.0_text_106847_1790.txt/7543,1790,['air/N'],consist/V
air/Royal_Society_Corpus_open_v6.0_text_106847_1790.txt/7684,1790,['air/N'],take/V
air/Royal_Society_Corpus_open_v6.0_text_106847_1790.txt/7754,1790,['air/N'],take/V
air/Royal_Society_Corpus_open_v6.0_text_106847_1790.txt/7972,1790,['air/N'],take/V
air/Royal_Society_Corpus_open_v6.0_text_106847_1790.txt/8141,1790,['air/N'],free/V
air/Royal_Society_Corpus_open_v6.0_text_106847_1790.txt/8659,1790,['air/N'],exist/V
air/Royal_Society_Corpus_open_v6.0_text_106847_1790.txt/8821,1790,['air/N'],have/V
air/Royal_Society_Corpus_open_v6.0_text_106847_1790.txt/8945,1790,['air/N'],burn/V
air/Royal_Society_Corpus_open_v6.0_text_106847_1790.txt/9030,1790,['air/N'],impregnate/V
air/Royal_Society_Corpus_open_v6.0_text_106847_1790.txt/9079,1790,['air/N'],dissolve/V
air/Royal_Society_Corpus_open_v6.0_text_106847_1790.txt/9161,1790,['air/N'],consist/V
air/Royal_Society_Corpus_open_v6.0_text_106847_1790.txt/9188,1790,['air/N'],consist/V
air/Royal_Society_Corpus_open_v6.0_text_106847_1790.txt/9325,1790,['air/N'],dissolve/V
air/Royal_Society_Corpus_open_v6.0_text_106847_1790.txt/9343,1790,['air/N'],diffuse/V
air/Royal_Society_Corpus_open_v6.0_text_106847_1790.txt/10651,1790,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106847_1790.txt/10731,1790,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106847_1790.txt/10782,1790,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106847_1790.txt/10842,1790,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106847_1790.txt/10956,1790,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106847_1790.txt/11042,1790,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106847_1790.txt/11165,1790,['air/N'],impregnate/V
air/Royal_Society_Corpus_open_v6.0_text_106847_1790.txt/11306,1790,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106847_1790.txt/11326,1790,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106847_1790.txt/11408,1790,['air/N'],convert/V
air/Royal_Society_Corpus_open_v6.0_text_106847_1790.txt/11430,1790,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_106847_1790.txt/11448,1790,['air/N'],combine/V
air/Royal_Society_Corpus_open_v6.0_text_106847_1790.txt/11577,1790,['air/N'],come/V
