id,subfolder,target,chi_case,chi_det,pa_nmod,pa_obl,chi_amod,chi_punct,chi_nmod,chi_acl:relcl,pa_nsubj,pa_compound,chi_conj,pa_conj,chi_cc,pa_nsubj:pass,chi_acl,pa_obj,pa_obl:agent,chi_nummod,chi_advmod,chi_compound,chi_nmod:poss,chi_cop,chi_mark,chi_appos,pa_appos,chi_dep,chi_advcl,chi_nsubj,chi_det:predet,chi_cc:preconj,chi_list,pa_advcl,pa_xcomp,chi_nmod:unmarked,pa_nmod:poss,pa_nsubj:outer,pa_dep,pa_dislocated,chi_parataxis,pa_parataxis,chi_obl,chi_aux,pa_ccomp,pa_acl,pa_list,pa_acl:relcl,pa_obl:unmarked,chi_nsubj:outer,chi_obl:unmarked,chi_discourse,pa_advcl:relcl,pa_vocative,chi_flat,chi_orphan,pa_csubj,pa_iobj,pa_csubj:pass
air/Royal_Society_Corpus_open_v6.0_text_107093_1801.txt/1481,1800,['air/N'],['to/A'],['the/D'],['time/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_109539_1800.txt/84,1800,['air/N'],['of/A'],[],['kind/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_109539_1800.txt/133,1800,['air/N'],['of/A'],[],['species/N'],[],[],[],[],[],[],[],[],[],[],[],['employ/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_109539_1800.txt/178,1800,['air/N'],['in/A'],[],[],['emit/V'],['common/A'],"[',/P']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_109539_1800.txt/224,1800,['air/N'],['with/A'],['the/D'],['contact/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_109539_1800.txt/274,1800,['air/N'],['than/A'],[],[],['vivid/A'],['atmospherical/A'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_109539_1800.txt/390,1800,['air/N'],['of/A'],[],['action/N'],[],['atmospherical/A'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_109539_1800.txt/423,1800,['air/N'],['in/A'],['the/D'],[],['replace/V'],['open/A'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_109539_1800.txt/454,1800,['air/N'],['in/A'],[],[],['expose/V'],['atmospheric/A'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_109539_1800.txt/477,1800,['air/N'],['to/A'],[],['exposure/N'],[],['common/A'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_109539_1800.txt/502,1800,['air/N'],['of/A'],[],['re-admission/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_107059_1800.txt/13814,1800,['air/N'],['in/A'],['the/D'],[],['dry/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_107059_1800.txt/14140,1800,['air/N'],['in/A'],['the/D'],[],['dry/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_107059_1800.txt/16942,1800,['air/N'],['in/A'],['the/D'],[],['dry/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_107059_1800.txt/17004,1800,['air/N'],['in/A'],['the/D'],[],['dry/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_107059_1800.txt/21070,1800,['air/N'],['to/A'],['the/D'],[],['expose/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_109515_1800.txt/1390,1800,['air/N'],['by/A'],['the/D'],[],[],[],[],[],['think/V'],[],[],[],[],[],[],[],[],['expand/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_109562_1800.txt/151,1800,['air/N'],['of/A'],[],['discharge/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['its/P'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_109562_1800.txt/579,1800,['air/N'],['of/A'],[],['quantity/N'],[],['common/A'],[],[],['extricate/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_109562_1800.txt/828,1800,['air/N'],['of/A'],[],['quantity/N'],[],['atmospherical/A'],[],[],['extricate/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_109562_1800.txt/877,1800,['air/N'],[],[],[],[],['atmospherical/A'],"[',/P']",[],[],[],[],[],['acid/N'],['and/C'],[],[],[],[],"['38/N', '1/N']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_107126_1802.txt/1392,1800,['air/N'],['of/A'],[],['portion/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_107126_1802.txt/1442,1800,['air/N'],['of/A'],[],['portion/N'],[],[],[],[],[],[],[],['water/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_107126_1802.txt/1509,1800,['air/N'],['with/A'],[],[],['fill/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_107126_1802.txt/1542,1800,['air/N'],['in/A'],[],[],[],[],[],[],[],[],[],[],['water/N'],['and/C'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_107126_1802.txt/1705,1800,['air/N'],['between/A'],[],['difference/N'],[],[],[],[],[],[],[],['water/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_107126_1802.txt/1870,1800,['air/N'],['of/A'],[],['portion/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_107126_1802.txt/1942,1800,['air/N'],['through/A'],['the/D'],[],['pass/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_107126_1802.txt/2046,1800,['air/N'],['through/A'],['the/D'],[],['pass/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_107126_1802.txt/3310,1800,['air/N'],['of/A'],[],['plate/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_109778_1800.txt/174,1800,['air/N'],['with/A'],[],['contact/N'],[],['atmospheric/A'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_109778_1800.txt/373,1800,['air/N'],[],[],[],[],[],[],[],[],[],['present/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_109778_1800.txt/419,1800,['air/N'],[],['the/D'],[],[],[],"[',/P']",[],['intend/V'],[],[],[],[],[],['supply/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_109778_1800.txt/489,1800,['air/N'],[],['the/D'],[],[],[],[],['my/P'],[],['become/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_107052_1800.txt/1714,1800,['air/N'],[],[],[],[],['common/A'],[],[],[],[],['gas/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_107052_1800.txt/2047,1800,['air/N'],['with/A'],['the/D'],[],['adulterate/V'],['atmospherical/A'],"[',/P']",['vessel/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_107052_1800.txt/2176,1800,['air/N'],['of/A'],[],['mixture/N'],[],['common/A'],[],[],[],[],[],['gas/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_107052_1800.txt/4748,1800,['air/N'],['as/A'],[],[],['observe/V'],['vital/A'],"[',/P', '""/P', ""'/P""]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_107052_1800.txt/4800,1800,['air/N'],[],[],[],[],['vital/A'],[],[],[],[],[],[],[],[],[],[],['contain/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_107052_1800.txt/4898,1800,['air/N'],['with/A'],[],['part/N'],[],['vital/A'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_107052_1800.txt/4966,1800,['air/N'],['for/A'],[],['phosphorus/N'],[],['vital/A'],"['""/P']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_107053_1800.txt/2242,1800,['air/N'],['of/A'],[],['inch/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_107053_1800.txt/2273,1800,['air/N'],[],"['the/D', 'all/D']",[],[],[],"[',/P']",[],['receive/V'],[],[],[],['explosion/N'],['and/C'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_107053_1800.txt/2347,1800,['air/N'],['of/A'],[],['inch/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['only/A'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_107053_1800.txt/2719,1800,['air/N'],['of/A'],[],['inch/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['only/A'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_107053_1800.txt/2740,1800,['air/N'],['of/A'],[],['inch/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_107053_1800.txt/4004,1800,['air/N'],['with/A'],[],[],['mix/V'],['atmospheric/A'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_107053_1800.txt/4125,1800,['air/N'],['of/A'],[],['decomposition/N'],[],['atmospheric/A'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_107053_1800.txt/8354,1800,['air/N'],['on/A'],[],['experiment/N'],[],"['dephlogisticated/A', 'nitrous/A']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['his/P'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_107053_1800.txt/8419,1800,['air/N'],['of/A'],[],['e/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_107053_1800.txt/8425,1800,['air/N'],[],[],[],[],['nitrous/A'],[],[],[],[],[],[],[],[],[],[],['bring/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_107053_1800.txt/8472,1800,['air/N'],['to/A'],[],['candle/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_107053_1800.txt/8514,1800,['air/N'],[],['the/D'],[],[],[],[],[],[],[],[],[],[],[],['contain/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_107053_1800.txt/8525,1800,['air/N'],['of/A'],[],['produce/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_107053_1800.txt/8951,1800,['air/N'],[],[],[],[],[],['-/P'],[],[],[],['pump/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_107053_1800.txt/8959,1800,['air/N'],['by/A'],[],[],[],['atmospheric/A'],[],[],[],[],[],[],[],[],[],[],[],['surround/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_107053_1800.txt/11498,1800,['air/N'],['in/A'],['the/D'],[],['inflame/V'],['open/A'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_107053_1800.txt/11766,1800,['air/N'],['to/A'],['the/D'],[],['expose/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_107053_1800.txt/11944,1800,['air/N'],[],[],[],[],[],['-/P'],[],[],[],['close/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_107053_1800.txt/12122,1800,['air/N'],['for/A'],[],[],['leave/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_107053_1800.txt/12155,1800,['air/N'],[],[],[],[],[],['-/P'],[],[],[],['tight/A'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_109751_1800.txt/602,1800,['air/N'],['to/A'],['the/D'],['exposure/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_107104_1801.txt/860,1800,['air/N'],[],[],[],[],['atmospheric/A'],[],[],[],[],[],[],[],[],[],[],['contain/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_109611_1800.txt/211,1800,['air/N'],['in/A'],['the/D'],[],['float/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_107070_1803.txt/521,1800,['air/N'],['to/A'],['the/D'],[],['expose/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_107151_1804.txt/1949,1800,['air/N'],['to/A'],['the/D'],['exposure/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_107151_1804.txt/2079,1800,['air/N'],['to/A'],[],['exposure/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_107151_1804.txt/6018,1800,['air/N'],['to/A'],['the/D'],['exposure/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_107049_1800.txt/204,1800,['air/N'],['of/A'],[],['quantity/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_107049_1800.txt/227,1800,['air/N'],[],[],[],[],[],[],[],[],[],['proceeding/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_107049_1800.txt/475,1800,['air/N'],[],['the/D'],[],[],[],[],[],[],['escape/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_107049_1800.txt/532,1800,['air/N'],['of/A'],[],['quantity/N'],[],[],[],[],[],[],[],[],[],[],[],['discharge/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_107049_1800.txt/772,1800,['air/N'],['of/A'],[],['quantity/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_107049_1800.txt/913,1800,['air/N'],['of/A'],[],['reservoir/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_107049_1800.txt/969,1800,['air/N'],[],[],[],[],[],[],[],[],[],['issuing/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_107049_1800.txt/1047,1800,['air/N'],['of/A'],[],['impression/N'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_107049_1800.txt/1370,1800,['air/N'],['of/A'],['the/D'],['that/P'],[],['contiguous/A'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
air/Royal_Society_Corpus_open_v6.0_text_107049_1800.txt/1601,1800,['air/N'],['from/A'],['the/D'],[],['derive/V'],[],[],[],[],[],[],[],[],[],[],['return/V'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
